"Groupe d'aliment","Sous-groupe d'aliment","Changement climatique (kg CO2 eq/kg de produit) - Agriculture","Changement climatique (kg CO2 eq/kg de produit) - Transformation","Changement climatique (kg CO2 eq/kg de produit) - Emballage","Changement climatique (kg CO2 eq/kg de produit) - Transport","Changement climatique (kg CO2 eq/kg de produit) - Supermarché et distribution","Changement climatique (kg CO2 eq/kg de produit) - Consommation","Score unique EF (mPt / kg de produit) - Agriculture","Score unique EF (mPt / kg de produit) - Transformation","Score unique EF (mPt / kg de produit) - Emballage","Score unique EF (mPt / kg de produit) - Transport","Score unique EF (mPt / kg de produit) - Supermarché et distribution","Score unique EF (mPt / kg de produit) - Consommation"
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",1.3841849,0,0.53881991,0.50581205,0.11361344,0.39825926,0.34949754,0,0.039975248,0.048226684,0.042687386,0.016875668
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",1.3841849,0,0.53881991,0.50581205,0.11361344,0.39825926,0.34949754,0,0.039975248,0.048226684,0.042687386,0.016875668
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",1.3841849,0,0.53881991,0.50581205,0.11361344,0.39825926,0.34949754,0,0.039975248,0.048226684,0.042687386,0.016875668
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",2.5135833,0.068974455,0.26940995,0.16030553,0.036493002,0,0.75483983,0.010719962999999999,0.019987624,0.012503817,0.013651188,0
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",2.5135833,0.068974455,0.26940995,0.16030553,0.036493002,0,0.75483983,0.010719962999999999,0.019987624,0.012503817,0.013651188,0
"aides culinaires et ingrédients divers","épices",0.39225583,0,0.49690685,0.37122232,0.045015886,0,0.062190413,0,0.051649676000000005,0.036162638999999996,0.017006818,0
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",2.5135833,0.068974455,0.26940995,0.16030553,0.036493002,0,0.75483983,0.010719962999999999,0.019987624,0.012503817,0.013651188,0
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",2.5135833,0.068974455,0.26940995,0.16030553,0.036493002,0,0.75483983,0.010719962999999999,0.019987624,0.012503817,0.013651188,0
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",6.6977321,0.068974455,0.26940995,0.70972329,0.036493002,0,0.51999017,0.010719962999999999,0.019987624,0.06823781400000001,0.013651188,0
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",2.5135833,0,0.53881991,0.26464914,0.072986004,0.39825926,0.75483983,0,0.039975248,0.020586176,0.027302377,0.016875668
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",2.5135833,0,0.53881991,0.26464914,0.072986004,0.39825926,0.75483983,0,0.039975248,0.020586176,0.027302377,0.016875668
"aides culinaires et ingrédients divers","algues",4.9316244,1.0677105,0.2946594,0.21146804,0.050951266,0.012317297,0.66759478,0.5325735899999999,0.022225138,0.019453818999999997,0.017958613000000002,0.00052192787
"glaces et sorbets","desserts glacés",1.606031,0.30544901,0.20599451,0.18585635,0.052754569,0.018159521,0.16885733,0.054594722,0.015491882,0.014267475,0.015937489000000003,0.0091920963
"produits sucrés","confiseries non chocolatées",2.151055,0.20217101,0.2752397,0.2029684,0.014104999,0,0.8291477300000001,0.038660939,0.020545657000000002,0.017898316,0.0045906531,0
"produits céréaliers","pâtes, riz et céréales",10.313097,4.8683162,0.27713297,0.51432292,0.030685111,0.0047993021,2.3672088,1.7326993,0.020729424,0.040705205,0.0089786658,0.0024293397
"produits céréaliers","pâtes, riz et céréales",0.56997275,0.1439462,0.21232201,0.2045528,0.030685111,0.012726077,0.13082826,0.033355838,0.016128746,0.015680055,0.0089786658,0.0064417627
"produits céréaliers","pâtes, riz et céréales",0.56997275,0.1439462,0.21232201,0.2045528,0.030685111,0.012726077,0.13082826,0.033355838,0.016128746,0.015680055,0.0089786658,0.0064417627
"entrées et plats composés","plats composés",0.73935805,0.41532483,0.21221747,0.28871565,0.030685111,0.012726077,0.14896599000000002,0.059573783000000005,0.016118598,0.022778140000000002,0.0089786658,0.0064417627
"viandes, œufs, poissons","œufs",1.9896005,0,0.12348329,0.17040258,0.026120269,0.099564814,0.48629013,0,0.018717616,0.013254034,0.0092457532,0.0042189169
"viandes, œufs, poissons","œufs",1.7685337,0,0.10976293,0.15146896,0.023218017,0.044251028,0.43225789,0,0.016637881,0.011781364,0.008218447299999999,0.0018750742
"viandes, œufs, poissons","œufs",1.9896005,0,0.12348329,0.17040258,0.026120269,0.099564814,0.48629013,0,0.018717616,0.013254034,0.0092457532,0.0042189169
"viandes, œufs, poissons","œufs",2.0425746,0,0.1267711,0.278679,0.062251184,0.45356893,0.49923786,0,0.019215982,0.021349688999999998,0.018888525,0.047570315
"viandes, œufs, poissons","œufs",2.0593046,0.0033905313,0.1267711,0.28000752,0.062251184,0.19913427,0.50144943,0.00033311966999999997,0.019215982,0.02148617,0.018888525,0.017577441000000003
"viandes, œufs, poissons","œufs",2.2107777,0.009483494,0.12348329,0.17425149,0.026120269,0.099564814,0.54034938,0.0014739182,0.018717616,0.01355813,0.0092457532,0.0042189169
"viandes, œufs, poissons","œufs",2.2863708,0.013126528,0.1267711,0.28395892,0.062251184,0.19913427,0.55694804,0.0018462817,0.019215982,0.021798363,0.018888525,0.017577441000000003
"viandes, œufs, poissons","œufs",1.7686222,1.3086701,0.098786634,0.13940119,0.020896215,0,0.4322795,0.073332129,0.014974093,0.010846504,0.0073966026,0
"viandes, œufs, poissons","œufs",3.9742804,0.085983141,0.1267711,0.281002,0.062251184,0.19913427,0.65047528,0.008899721099999999,0.019215982,0.021564861,0.018888525,0.017577441000000003
"viandes, œufs, poissons","œufs",1.9896005,0,0.12348329,0.17040258,0.026120269,0.099564814,0.48629013,0,0.018717616,0.013254034,0.0092457532,0.0042189169
"viandes, œufs, poissons","œufs",2.0425746,0,0,0.25622683,0.062251184,0.45356893,0.49923786,0,0,0.019634803,0.018888525,0.047570315
"viandes, œufs, poissons","œufs",2.2106672,1.6358372,0.12348329,0.17424957,0.026120269,0.099564814,0.54032236,0.09166508799999999,0.018717616,0.013557978,0.0092457532,0.0042189169
"viandes, œufs, poissons","œufs",2.2104461,0.0094820715,0.12348329,0.17424572,0.026120269,0.099564814,0.54026833,0.0014736971,0.018717616,0.013557673999999999,0.0092457532,0.0042189169
"viandes, œufs, poissons","œufs",2.2860304,0.013125068,0.1267711,0.28395299,0.062251184,0.19913427,0.55686483,0.0018460548,0.019215982,0.021797895,0.018888525,0.017577441000000003
"viandes, œufs, poissons","œufs",1.7683569,1.308669,0.098786634,0.13939658,0.020896215,0,0.43221466000000003,0.07333195199999999,0.014974093,0.010846139,0.0073966026,0
"viandes, œufs, poissons","œufs",2.0425746,0,0.1267711,0.278679,0.062251184,0.45356893,0.49923786,0,0.019215982,0.021349688999999998,0.018888525,0.047570315
"viandes, œufs, poissons","viandes crues",3.7763915,1.1158021,0.3605571,0.28643577,0.037885829,0.10556394,0.68729819,0.078128063,0.022105737,0.021993975000000002,0.011179692,0.0072555916
"viandes, œufs, poissons","viandes crues",3.7763915,1.1158021,0.3605571,0.28643577,0.037885829,0.10556394,0.68729819,0.078128063,0.022105737,0.021993975000000002,0.011179692,0.0072555916
"viandes, œufs, poissons","viandes cuites",4.9994509,1.4771768,0.47733067,0.37920368,0.050155907,0.20152,0.90989336,0.10343139000000001,0.02926512,0.02911716,0.014800457000000001,0.040871093000000004
"viandes, œufs, poissons","viandes cuites",4.9994509,1.4771768,0.47733067,0.37920368,0.050155907,0.20152,0.90989336,0.10343139000000001,0.02926512,0.02911716,0.014800457000000001,0.040871093000000004
"fruits, légumes, légumineuses et oléagineux","légumes",0.1089838,0,0,0.17697494,0.029958116,0.099564814,0.047181289,0,0,0.013885319,0.0094022967,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.12730703,0,0.3212752,0.3358223,0.07411382,0.22578242,0.055113786000000005,0,0.024684209000000002,0.025878677,0.021308191,0.020134771
"fruits, légumes, légumineuses et oléagineux","légumes",0.69231334,1.4398024,0.35727452,0.2183198,0.057494804,0.099564814,0.42891851,0.71817287,0.02694798,0.020578707999999998,0.018980262,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.1089838,0.018776379,0.28581962,0.23891477,0.090319526,0.018159521,0.047181289,0.0029182121,0.021558384,0.018450126,0.026133302,0.0091920963
"aides culinaires et ingrédients divers","condiments",0.073125212,0.0002036351,0.51781562,0.30112022,0.030685111,0.0047993021,0.045069627,0.00020405939,0.053822224,0.023202201,0.0089786658,0.0024293397
"viandes, œufs, poissons","poissons crus",3.6420494,0,0.28844568,0.89751426,0.030308663,0.0047993021,2.9736601,0,0.01768459,0.074894167,0.0089437534,0.0024293397
"viandes, œufs, poissons","œufs",2.6291589,0.2197787,0.2752397,0.23059518,0.030685111,0.012726077,0.46842108,0.041957702,0.020545657000000002,0.017738959,0.0089786658,0.0064417627
"viandes, œufs, poissons","œufs",2.3130351,0.18993465,0.2752397,0.22124355,0.030685111,0.012726077,0.38717213,0.037175496,0.020545657000000002,0.016991941,0.0089786658,0.0064417627
"viandes, œufs, poissons","œufs",1.8982883,0.1440077,0.2752397,0.21946515,0.030685111,0.012726077,0.46397197,0.032521263,0.020545657000000002,0.016826036,0.0089786658,0.0064417627
"viandes, œufs, poissons","œufs",3.0750217,0.21612874,0.2752397,0.21581334,0.030685111,0.012726077,0.5881944800000001,0.058865125000000004,0.020545657000000002,0.016564085,0.0089786658,0.0064417627
"glaces et sorbets","desserts glacés",1.606031,0.30544901,0.20599451,0.18585635,0.052754569,0.018159521,0.16885733,0.054594722,0.015491882,0.014267475,0.015937489000000003,0.0091920963
"fruits, légumes, légumineuses et oléagineux","fruits",0.32762271,0,0,0.33445761,0.042612199,0.26550617,0.15020112,0,0,0.028010079,0.01346441,0.011250445
"viandes, œufs, poissons","charcuteries",1.6465607,0.10247135,0.23657577,0.23884658,0.038287627,0.067829831,0.24368915,0.037140008,0.025623876,0.018253045,0.011298258,0.034334514
"produits céréaliers","pâtes, riz et céréales",0.46943007,0,0.26940995,0.11833409,0.030159429,0,0.098563006,0,0.019987624,0.009187723799999999,0.011252758,0
"produits céréaliers","pâtes, riz et céréales",0.46943007,0,0.2079139,0.11833409,0.017596194,0,0.098563006,0,0.015685184,0.009187723799999999,0.0061202135,0
"produits céréaliers","pâtes, riz et céréales",0.46943007,0,0.26940995,0.11833409,0.030159429,0,0.098563006,0,0.019987624,0.009187723799999999,0.011252758,0
"aides culinaires et ingrédients divers","herbes",0.25900299,0,0.49690685,0.17690961,0.078554051,0,0.07294191200000001,0,0.051649676000000005,0.01375452,0.029739628,0
"viandes, œufs, poissons","poissons crus",0.71861496,0,0.28844568,0.89751426,0.030308663,0.0047993021,0.13506585,0,0.01768459,0.074894167,0.0089437534,0.0024293397
"fruits, légumes, légumineuses et oléagineux","légumes",0.23482483,0,0,0.1704366,0.057494804,0.099564814,0.059565987,0,0,0.013259629,0.018980262,0.0042189169
"lait et produits laitiers","fromages",7.246857,0.36981963,0.26662691,0.26520213,0.029050683,0.0047993021,0.80019903,0.046300664,0.019721226,0.020617605,0.0088270864,0.0024293397
"entrées et plats composés","plats composés",14.685391,0.20608828,0.21222354,0.21646792,0.030685111,0.012726077,1.3474072,0.041981399,0.016119188,0.016762552,0.0089786658,0.0064417627
"entrées et plats composés","plats composés",1.8131983,0.29605875,0.2127069,0.35279387,0.030685111,0.012726077,0.32424792,0.047327343,0.016159182,0.02970946,0.0089786658,0.0064417627
"produits céréaliers","pains et viennoiseries",5.995562,0.48127119,0.30180135,0.16854124,0.0064852108,0,0.43935631,0.067211411,0.018694104,0.014551316,0.0014414118,0
"produits céréaliers","pains et viennoiseries",5.995562,0.48127119,0.30180135,0.16854124,0.0064852108,0,0.43935631,0.067211411,0.018694104,0.014551316,0.0014414118,0
"produits céréaliers","pains et viennoiseries",3.4627053,0.33659929,0.3018316,0.15210549,0.0064852108,0,0.2748101,0.053172396999999996,0.018697041,0.012704768,0.0014414118,0
"produits céréaliers","pains et viennoiseries",2.86301,0.24832578,0.30183015,0.12694755,0.0064852108,0,0.27672507,0.044274338999999996,0.0186969,0.00991027,0.0014414118,0
"produits céréaliers","pains et viennoiseries",2.86301,0.24832578,0.30183015,0.12694755,0.0064852108,0,0.27672507,0.044274338999999996,0.0186969,0.00991027,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.21157257,0.15765628,0.096309932,0.12930496,0.0064852108,0,0.042461364,0.03572022,0.020602040999999998,0.010076088,0.0014414118,0
"produits céréaliers","pains et viennoiseries",3.5040105,0.32778048,0.30179555,0.11984939,0.0064852108,0,0.29307512,0.070410933,0.018693540999999998,0.0093492908,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.27683119,0.15668205,0.096327546,0.13323488,0.0064852108,0,0.060092513,0.035781102999999995,0.020603751,0.010443509,0.0014414118,0
"produits céréaliers","pains et viennoiseries",2.0502598,0.22216514,0.28593089,0.12473535,0.0064852108,0,0.18651519,0.041801936000000005,0.021569184999999998,0.0097439616,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.2466568,0.15165119,0.096332519,0.13149009,0.0064852108,0,0.049502449000000004,0.035357634,0.020604234000000003,0.01024973,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.27683119,0.15668205,0.096327546,0.13323488,0.0064852108,0,0.060092513,0.035781102999999995,0.020603751,0.010443509,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.2466568,0.15165119,0.096332519,0.13149009,0.0064852108,0,0.049502449000000004,0.035357634,0.020604234000000003,0.01024973,0.0014414118,0
"produits céréaliers","pains et viennoiseries",1.6911644,0.20281718,0.2859396,0.12671247,0.0064852108,0,0.1737201,0.040082563,0.02157003,0.0098941084,0.0014414118,0
"produits céréaliers","pains et viennoiseries",1.4627471,0.29730381,0.28593877,0.12534088,0.0064852108,0,0.14080265,0.044559501,0.021569948999999998,0.0097706536,0.0014414118,0
"produits céréaliers","pains et viennoiseries",1.4627471,0.29730381,0.28593877,0.12534088,0.0064852108,0,0.14080265,0.044559501,0.021569948999999998,0.0097706536,0.0014414118,0
"produits céréaliers","pains et viennoiseries",1.4627471,0.29730381,0.28593877,0.12534088,0.0064852108,0,0.14080265,0.044559501,0.021569948999999998,0.0097706536,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.70566434,0.16366191,0.2859396,0.135705,0.0064852108,0,0.11708238,0.036438633,0.02157003,0.010872030000000001,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.78063865,0.17263133,0.28596322,0.12721789,0.0064852108,0,0.090848653,0.037485028999999996,0.021572323,0.009922987000000001,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.40329278,0.15277638,0.096306202,0.1913179,0.0064852108,0,0.07675236399999999,0.036223441999999995,0.020601678999999998,0.015202372,0.0014414118,0
"produits céréaliers","gâteaux et pâtisseries",0.68817599,0.18056788,0.30180031,0.12558105,0.029120657,0,0.12073695000000001,0.037013067999999996,0.018694004,0.009834471800000001,0.0098990521,0
"produits céréaliers","pains et viennoiseries",1.6911644,0.20281718,0.10872271,0.13215613,0.0064852108,0,0.1737201,0.040082563,0.016473783000000002,0.010316693,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.70566434,0.16366191,0.10872271,0.14114866,0.0064852108,0,0.11708238,0.036438633,0.016473783000000002,0.011294615,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.70566434,0.16366191,0.10872271,0.14114866,0.0064852108,0,0.11708238,0.036438633,0.016473783000000002,0.011294615,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.70566434,0.16366191,0.10872271,0.14114866,0.0064852108,0,0.11708238,0.036438633,0.016473783000000002,0.011294615,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.70566434,0.16366191,0.10872271,0.14114866,0.0064852108,0,0.11708238,0.036438633,0.016473783000000002,0.011294615,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.27683119,0.15668205,0.28594768,0.12779122,0.0064852108,0,0.060092513,0.035781102999999995,0.021570813999999997,0.010020924,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.27683119,0.15668205,0.10873079,0.13323488,0.0064852108,0,0.060092513,0.035781102999999995,0.016474567,0.010443509,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.21157257,0.15765628,0.10871318,0.12930496,0.0064852108,0,0.042461364,0.03572022,0.016472856999999997,0.010076088,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.49862014,0.16785431,0.28593421,0.12636889,0.0064852108,0,0.09113930899999999,0.036749752000000004,0.021569506999999998,0.0098868493,0.0014414118,0
"lait et produits laitiers","produits laitiers frais et assimilés",1.6668768,0.19269777,0.21224349,0.19539581,0.030685111,0.0047993021,0.186951,0.037040987,0.016121124,0.014977171000000001,0.0089786658,0.0024293397
"produits céréaliers","pains et viennoiseries",0.2825639,0.16222088,0.28594872,0.12727364,0.0064852108,0,0.068192495,0.036320591,0.021570915000000003,0.009950971500000001,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.2466568,0.15165119,0.096332519,0.13149009,0.0064852108,0,0.049502449000000004,0.035357634,0.020604234000000003,0.01024973,0.0014414118,0
"produits céréaliers","pains et viennoiseries",1.8509804,0.19842529,0.096321951,0.13809862,0.0064852108,0,0.19268689,0.039823527000000004,0.020603208,0.010961796,0.0014414118,0
"produits céréaliers","pains et viennoiseries",0.24106845,0.15074225,0.096308482,0.14073462,0.0064852108,0,0.04758665,0.035240307,0.0206019,0.011017095,0.0014414118,0
